person,personLabel,birthCity,birthCityLabel,birthCountryLabel,university,universityLabel,yearFounded,universityCity,universityCityLabel,universityCountryLabel,employer,employerLabel,employerCity,employerCityLabel,employerCountryLabel
http://www.wikidata.org/entity/Q1663709,Johannes Rudbeckius,http://www.wikidata.org/entity/Q10406532,Almby parish,Sweden,http://www.wikidata.org/entity/Q185246,Uppsala University,1477-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden,http://www.wikidata.org/entity/Q185246,Uppsala University,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden
http://www.wikidata.org/entity/Q311567,Johannes Rydberg,http://www.wikidata.org/entity/Q26521,Halmstad,Sweden,http://www.wikidata.org/entity/Q218506,Lund University,1666-12-19T00:00:00Z,http://www.wikidata.org/entity/Q2167,Lund,Sweden,http://www.wikidata.org/entity/Q218506,Lund University,http://www.wikidata.org/entity/Q2167,Lund,Sweden
http://www.wikidata.org/entity/Q6327927,Johannes Sjöstrand,,,,http://www.wikidata.org/entity/Q218506,Lund University,1666-12-19T00:00:00Z,http://www.wikidata.org/entity/Q2167,Lund,Sweden,http://www.wikidata.org/entity/Q1480643,University of Paris-Sud,,,
http://www.wikidata.org/entity/Q552374,Johannes Steuchius,http://www.wikidata.org/entity/Q10531743,Härnösands domkyrkoförsamling,Sweden,http://www.wikidata.org/entity/Q185246,Uppsala University,1477-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden,http://www.wikidata.org/entity/Q185246,Uppsala University,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden
http://www.wikidata.org/entity/Q552374,Johannes Steuchius,http://www.wikidata.org/entity/Q10531743,Härnösands domkyrkoförsamling,Sweden,http://www.wikidata.org/entity/Q218506,Lund University,1666-12-19T00:00:00Z,http://www.wikidata.org/entity/Q2167,Lund,Sweden,http://www.wikidata.org/entity/Q185246,Uppsala University,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden
http://www.wikidata.org/entity/Q552374,Johannes Steuchius,http://www.wikidata.org/entity/Q10531743,Härnösands domkyrkoförsamling,Sweden,http://www.wikidata.org/entity/Q185246,Uppsala University,1477-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden,http://www.wikidata.org/entity/Q218506,Lund University,http://www.wikidata.org/entity/Q2167,Lund,Sweden
http://www.wikidata.org/entity/Q552374,Johannes Steuchius,http://www.wikidata.org/entity/Q10531743,Härnösands domkyrkoförsamling,Sweden,http://www.wikidata.org/entity/Q218506,Lund University,1666-12-19T00:00:00Z,http://www.wikidata.org/entity/Q2167,Lund,Sweden,http://www.wikidata.org/entity/Q218506,Lund University,http://www.wikidata.org/entity/Q2167,Lund,Sweden
http://www.wikidata.org/entity/Q19689928,Johannes Strömberg,,,,http://www.wikidata.org/entity/Q218506,Lund University,1666-12-19T00:00:00Z,http://www.wikidata.org/entity/Q2167,Lund,Sweden,http://www.wikidata.org/entity/Q218506,Lund University,http://www.wikidata.org/entity/Q2167,Lund,Sweden
http://www.wikidata.org/entity/Q19689928,Johannes Strömberg,,,,http://www.wikidata.org/entity/Q218506,Lund University,1666-12-19T00:00:00Z,http://www.wikidata.org/entity/Q2167,Lund,Sweden,http://www.wikidata.org/entity/Q7581760,Spyken,,,
http://www.wikidata.org/entity/Q6199880,Johannes Swedborg,,,,http://www.wikidata.org/entity/Q185246,Uppsala University,1477-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden,,,,,
http://www.wikidata.org/entity/Q102428047,Johannes Ulén,,,,http://www.wikidata.org/entity/Q218506,Lund University,1666-12-19T00:00:00Z,http://www.wikidata.org/entity/Q2167,Lund,Sweden,,,,,
http://www.wikidata.org/entity/Q1698561,Johannes Wahlström,http://www.wikidata.org/entity/Q801,Israel,Israel,http://www.wikidata.org/entity/Q221645,Stockholm University,1878-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,,,,,
http://www.wikidata.org/entity/Q6233362,Johannes Wattrangius,,,,http://www.wikidata.org/entity/Q185246,Uppsala University,1477-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden,,,,,
http://www.wikidata.org/entity/Q6256905,Johannes Öhrström,,,,http://www.wikidata.org/entity/Q185246,Uppsala University,1477-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden,,,,,
http://www.wikidata.org/entity/Q6256905,Johannes Öhrström,,,,http://www.wikidata.org/entity/Q218506,Lund University,1666-12-19T00:00:00Z,http://www.wikidata.org/entity/Q2167,Lund,Sweden,,,,,
http://www.wikidata.org/entity/Q16157879,John Andersson,,,,http://www.wikidata.org/entity/Q854280,Royal Institute of Technology,1827-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,http://www.wikidata.org/entity/Q854280,Royal Institute of Technology,http://www.wikidata.org/entity/Q10441282,Q10441282,Sweden
http://www.wikidata.org/entity/Q55293542,John Andersson,,,,http://www.wikidata.org/entity/Q185246,Uppsala University,1477-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden,http://www.wikidata.org/entity/Q219564,Karolinska Institute,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden
http://www.wikidata.org/entity/Q55293542,John Andersson,,,,http://www.wikidata.org/entity/Q219564,Karolinska Institute,1810-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,http://www.wikidata.org/entity/Q219564,Karolinska Institute,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden
http://www.wikidata.org/entity/Q16157879,John Andersson,,,,http://www.wikidata.org/entity/Q854280,Royal Institute of Technology,1827-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,http://www.wikidata.org/entity/Q782600,Linköping University,,,
http://www.wikidata.org/entity/Q55293542,John Andersson,,,,http://www.wikidata.org/entity/Q185246,Uppsala University,1477-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden,http://www.wikidata.org/entity/Q1734280,Karolinska University Hospital,,,
http://www.wikidata.org/entity/Q55293542,John Andersson,,,,http://www.wikidata.org/entity/Q219564,Karolinska Institute,1810-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,http://www.wikidata.org/entity/Q1734280,Karolinska University Hospital,,,
http://www.wikidata.org/entity/Q5560206,John Arsenius,http://www.wikidata.org/entity/Q10661177,Sandhems församling,Sweden,http://www.wikidata.org/entity/Q185246,Uppsala University,1477-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden,,,,,
http://www.wikidata.org/entity/Q5561056,John Ask,http://www.wikidata.org/entity/Q10570835,Lunds Cathedral Assembly,Sweden,http://www.wikidata.org/entity/Q218506,Lund University,1666-12-19T00:00:00Z,http://www.wikidata.org/entity/Q2167,Lund,Sweden,http://www.wikidata.org/entity/Q218506,Lund University,http://www.wikidata.org/entity/Q2167,Lund,Sweden
http://www.wikidata.org/entity/Q1428088,John Ausonius,http://www.wikidata.org/entity/Q54349,Lidingö,Sweden,http://www.wikidata.org/entity/Q854280,Royal Institute of Technology,1827-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,,,,,
http://www.wikidata.org/entity/Q2330447,John Axel Nannfeldt,http://www.wikidata.org/entity/Q26943,Trelleborg,Sweden,http://www.wikidata.org/entity/Q185246,Uppsala University,1477-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden,http://www.wikidata.org/entity/Q185246,Uppsala University,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden
http://www.wikidata.org/entity/Q5564027,John Bagger,http://www.wikidata.org/entity/Q25287,Gothenburg,Sweden,http://www.wikidata.org/entity/Q836805,Chalmers University of Technology,1829-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25287,Gothenburg,Sweden,,,,,
http://www.wikidata.org/entity/Q5571271,John Berg,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,http://www.wikidata.org/entity/Q185246,Uppsala University,1477-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden,,,,,
http://www.wikidata.org/entity/Q5601467,John Campanius,http://www.wikidata.org/entity/Q10680648,Stockholm City,Sweden,http://www.wikidata.org/entity/Q185246,Uppsala University,1477-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden,,,,,
http://www.wikidata.org/entity/Q102382410,John Cantwell,,,,http://www.wikidata.org/entity/Q185246,Uppsala University,1477-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden,,,,,
http://www.wikidata.org/entity/Q56501742,John Carstensen,,,,http://www.wikidata.org/entity/Q219564,Karolinska Institute,1810-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,http://www.wikidata.org/entity/Q782600,Linköping University,,,
http://www.wikidata.org/entity/Q56501742,John Carstensen,,,,http://www.wikidata.org/entity/Q782600,Linköping University,1975-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25413,Linköping,Sweden,http://www.wikidata.org/entity/Q782600,Linköping University,,,
http://www.wikidata.org/entity/Q57339237,John Christian Rydqvist,http://www.wikidata.org/entity/Q43549106,Storkyrkoförsamlingen,Sweden,http://www.wikidata.org/entity/Q221645,Stockholm University,1878-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,http://www.wikidata.org/entity/Q2445509,Swedish Defence Research Agency,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden
http://www.wikidata.org/entity/Q5614033,John Cullberg,http://www.wikidata.org/entity/Q10518092,Harestads parish,Sweden,http://www.wikidata.org/entity/Q185246,Uppsala University,1477-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden,http://www.wikidata.org/entity/Q185246,Uppsala University,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden
http://www.wikidata.org/entity/Q90349483,John D Hader,,,,http://www.wikidata.org/entity/Q221645,Stockholm University,1878-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,,,,,
http://www.wikidata.org/entity/Q5617724,John Davidsson,http://www.wikidata.org/entity/Q54769,Karlshamn,Sweden,http://www.wikidata.org/entity/Q854280,Royal Institute of Technology,1827-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,,,,,
http://www.wikidata.org/entity/Q5710384,John Elvesjo,,,,http://www.wikidata.org/entity/Q854280,Royal Institute of Technology,1827-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,,,,,
http://www.wikidata.org/entity/Q88887984,John Ericsson,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,http://www.wikidata.org/entity/Q854280,Royal Institute of Technology,1827-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,http://www.wikidata.org/entity/Q10685112,Svenska lokaltrafikföreningen,,,
http://www.wikidata.org/entity/Q88887984,John Ericsson,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,http://www.wikidata.org/entity/Q854280,Royal Institute of Technology,1827-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,http://www.wikidata.org/entity/Q10701009,Q10701009,,,
http://www.wikidata.org/entity/Q102366927,John Erik Andersson,,,,http://www.wikidata.org/entity/Q854280,Royal Institute of Technology,1827-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,,,,,
http://www.wikidata.org/entity/Q102395913,John Fabricius,,,,http://www.wikidata.org/entity/Q1972721,Luleå University of Technology,1971-07-01T00:00:00Z,http://www.wikidata.org/entity/Q7230430,Porsön,Sweden,,,,,
http://www.wikidata.org/entity/Q102395913,John Fabricius,,,,http://www.wikidata.org/entity/Q1972721,Luleå University of Technology,1971-07-01T00:00:00Z,http://www.wikidata.org/entity/Q26268,Luleå,Sweden,,,,,
http://www.wikidata.org/entity/Q5737807,John Forssman,http://www.wikidata.org/entity/Q10542836,Kalmar domkyrkoförsamling,Sweden,http://www.wikidata.org/entity/Q218506,Lund University,1666-12-19T00:00:00Z,http://www.wikidata.org/entity/Q2167,Lund,Sweden,http://www.wikidata.org/entity/Q218506,Lund University,http://www.wikidata.org/entity/Q2167,Lund,Sweden
http://www.wikidata.org/entity/Q27530141,John Fredholm,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,http://www.wikidata.org/entity/Q854280,Royal Institute of Technology,1827-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,,,,,
http://www.wikidata.org/entity/Q89961699,John G Samuelsson,,,,http://www.wikidata.org/entity/Q854280,Royal Institute of Technology,1827-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,,,,,
http://www.wikidata.org/entity/Q47698156,John H-O Pettersson,,,,http://www.wikidata.org/entity/Q185246,Uppsala University,1477-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden,http://www.wikidata.org/entity/Q487556,University of Sydney,http://www.wikidata.org/entity/Q3130,Sydney,Australia
http://www.wikidata.org/entity/Q47698156,John H-O Pettersson,,,,http://www.wikidata.org/entity/Q185246,Uppsala University,1477-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden,http://www.wikidata.org/entity/Q185246,Uppsala University,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden
http://www.wikidata.org/entity/Q47698156,John H-O Pettersson,,,,http://www.wikidata.org/entity/Q185246,Uppsala University,1477-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden,http://www.wikidata.org/entity/Q17518896,Public Health Agency of Sweden,http://www.wikidata.org/entity/Q109010,Solna Municipality,Sweden
http://www.wikidata.org/entity/Q84414360,John Hanson,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,http://www.wikidata.org/entity/Q185246,Uppsala University,1477-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden,,,,,
http://www.wikidata.org/entity/Q5957823,John Lindros,http://www.wikidata.org/entity/Q1001109,Vaxholm,Sweden,http://www.wikidata.org/entity/Q854280,Royal Institute of Technology,1827-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,http://www.wikidata.org/entity/Q3803836,Swedish Institute in Rome,,,
http://www.wikidata.org/entity/Q16650097,John Olsson,http://www.wikidata.org/entity/Q847665,Hässleholm,Sweden,http://www.wikidata.org/entity/Q854280,Royal Institute of Technology,1827-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,,,,,
http://www.wikidata.org/entity/Q16581953,John Ongayo Kokwaro,,,,http://www.wikidata.org/entity/Q185246,Uppsala University,1477-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden,,,,,
http://www.wikidata.org/entity/Q55414577,John Pernow,,,,http://www.wikidata.org/entity/Q219564,Karolinska Institute,1810-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,http://www.wikidata.org/entity/Q219564,Karolinska Institute,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden
http://www.wikidata.org/entity/Q5786245,John Raoul Hamilton,http://www.wikidata.org/entity/Q10527364,Huseby bruk,Sweden,http://www.wikidata.org/entity/Q218506,Lund University,1666-12-19T00:00:00Z,http://www.wikidata.org/entity/Q2167,Lund,Sweden,,,,,
http://www.wikidata.org/entity/Q6066026,John Reenstierna,http://www.wikidata.org/entity/Q10549260,Kristinehamns,Sweden,http://www.wikidata.org/entity/Q185246,Uppsala University,1477-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden,http://www.wikidata.org/entity/Q185246,Uppsala University,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden
http://www.wikidata.org/entity/Q6066026,John Reenstierna,http://www.wikidata.org/entity/Q10549260,Kristinehamns,Sweden,http://www.wikidata.org/entity/Q185246,Uppsala University,1477-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden,http://www.wikidata.org/entity/Q219564,Karolinska Institute,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden
http://www.wikidata.org/entity/Q104759484,John Rydberg,http://www.wikidata.org/entity/Q10717690,Q10717690,Sweden,http://www.wikidata.org/entity/Q854280,Royal Institute of Technology,1827-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,,,,,
http://www.wikidata.org/entity/Q11866762,John Settergren,http://www.wikidata.org/entity/Q29988,Lidköping,Sweden,http://www.wikidata.org/entity/Q854280,Royal Institute of Technology,1827-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,,,,,
http://www.wikidata.org/entity/Q47505528,John Stjernfalk,,,,http://www.wikidata.org/entity/Q185246,Uppsala University,1477-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden,,,,,
http://www.wikidata.org/entity/Q47505528,John Stjernfalk,,,,http://www.wikidata.org/entity/Q782600,Linköping University,1975-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25413,Linköping,Sweden,,,,,
http://www.wikidata.org/entity/Q102442123,John Sven Karlsson,,,,http://www.wikidata.org/entity/Q782600,Linköping University,1975-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25413,Linköping,Sweden,,,,,
http://www.wikidata.org/entity/Q101475764,John T Waller,,,,http://www.wikidata.org/entity/Q218506,Lund University,1666-12-19T00:00:00Z,http://www.wikidata.org/entity/Q2167,Lund,Sweden,,,,,
http://www.wikidata.org/entity/Q29057361,John Wahlberg,http://www.wikidata.org/entity/Q2211,Malmö,Sweden,http://www.wikidata.org/entity/Q836805,Chalmers University of Technology,1829-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25287,Gothenburg,Sweden,,,,,
http://www.wikidata.org/entity/Q6235922,John Wennerberg,,,,http://www.wikidata.org/entity/Q854280,Royal Institute of Technology,1827-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,,,,,
http://www.wikidata.org/entity/Q6240806,John Wigforss,http://www.wikidata.org/entity/Q54769,Karlshamn,Sweden,http://www.wikidata.org/entity/Q218506,Lund University,1666-12-19T00:00:00Z,http://www.wikidata.org/entity/Q2167,Lund,Sweden,,,,,
http://www.wikidata.org/entity/Q102282202,Johnny Bigert,,,,http://www.wikidata.org/entity/Q854280,Royal Institute of Technology,1827-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,,,,,
http://www.wikidata.org/entity/Q16144419,Johnny K. Larsson,,,,http://www.wikidata.org/entity/Q218506,Lund University,1666-12-19T00:00:00Z,http://www.wikidata.org/entity/Q2167,Lund,Sweden,,,,,
http://www.wikidata.org/entity/Q5965102,Johnny Ludvigsson,http://www.wikidata.org/entity/Q25413,Linköping,Sweden,http://www.wikidata.org/entity/Q185246,Uppsala University,1477-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden,http://www.wikidata.org/entity/Q782600,Linköping University,,,
http://www.wikidata.org/entity/Q5965102,Johnny Ludvigsson,http://www.wikidata.org/entity/Q25413,Linköping,Sweden,http://www.wikidata.org/entity/Q185246,Uppsala University,1477-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden,http://www.wikidata.org/entity/Q6554447,Linköping University Hospital,,,
http://www.wikidata.org/entity/Q2156636,Johnny Munkhammar,http://www.wikidata.org/entity/Q10526998,Q10526998,Sweden,http://www.wikidata.org/entity/Q185246,Uppsala University,1477-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden,http://www.wikidata.org/entity/Q3100960,Timbro,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden
http://www.wikidata.org/entity/Q345108,Johnny Roosval,http://www.wikidata.org/entity/Q10542836,Kalmar domkyrkoförsamling,Sweden,http://www.wikidata.org/entity/Q185246,Uppsala University,1477-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden,http://www.wikidata.org/entity/Q221645,Stockholm University,,,
http://www.wikidata.org/entity/Q345108,Johnny Roosval,http://www.wikidata.org/entity/Q10542836,Kalmar domkyrkoförsamling,Sweden,http://www.wikidata.org/entity/Q185246,Uppsala University,1477-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden,http://www.wikidata.org/entity/Q1142142,Nordic Museum,,,
http://www.wikidata.org/entity/Q102440058,Jolanta Maria Pielaszkiewicz,,,,http://www.wikidata.org/entity/Q782600,Linköping University,1975-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25413,Linköping,Sweden,,,,,
http://www.wikidata.org/entity/Q57305475,Jolanta Mazurek,,,,http://www.wikidata.org/entity/Q219564,Karolinska Institute,1810-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,http://www.wikidata.org/entity/Q219564,Karolinska Institute,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden
http://www.wikidata.org/entity/Q102400210,Jon Häggblad,,,,http://www.wikidata.org/entity/Q854280,Royal Institute of Technology,1827-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,,,,,
http://www.wikidata.org/entity/Q21979813,Jon Mankell,http://www.wikidata.org/entity/Q504676,Norrköping Municipality,Sweden,http://www.wikidata.org/entity/Q2002420,Örebro University,1977-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25732,Örebro,Sweden,http://www.wikidata.org/entity/Q8051674,Yellow Bird,,,
http://www.wikidata.org/entity/Q51697613,Jon Norberg,,,,http://www.wikidata.org/entity/Q221645,Stockholm University,1878-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,http://www.wikidata.org/entity/Q21578,Princeton University,http://www.wikidata.org/entity/Q138518,Princeton,United States of America
http://www.wikidata.org/entity/Q51697613,Jon Norberg,,,,http://www.wikidata.org/entity/Q221645,Stockholm University,1878-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,http://www.wikidata.org/entity/Q536512,James Cook University,,,
http://www.wikidata.org/entity/Q51697613,Jon Norberg,,,,http://www.wikidata.org/entity/Q221645,Stockholm University,1878-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,http://www.wikidata.org/entity/Q221645,Stockholm University,,,
http://www.wikidata.org/entity/Q99982279,Jonas Agrell,http://www.wikidata.org/entity/Q10437755,Bunkeflo parish,Sweden,http://www.wikidata.org/entity/Q218506,Lund University,1666-12-19T00:00:00Z,http://www.wikidata.org/entity/Q2167,Lund,Sweden,,,,,
http://www.wikidata.org/entity/Q46891440,Jonas Alin,,,,http://www.wikidata.org/entity/Q854280,Royal Institute of Technology,1827-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,http://www.wikidata.org/entity/Q270222,Michigan State University,http://www.wikidata.org/entity/Q871265,East Lansing,United States of America
http://www.wikidata.org/entity/Q46891440,Jonas Alin,,,,http://www.wikidata.org/entity/Q854280,Royal Institute of Technology,1827-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,http://www.wikidata.org/entity/Q7895596,University of Kentucky College of Pharmacy,,,
http://www.wikidata.org/entity/Q102698903,Jonas Almström Duregård,,,,http://www.wikidata.org/entity/Q836805,Chalmers University of Technology,1829-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25287,Gothenburg,Sweden,,,,,
http://www.wikidata.org/entity/Q102343658,Jonas Andersson,,,,http://www.wikidata.org/entity/Q185246,Uppsala University,1477-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden,,,,,
http://www.wikidata.org/entity/Q5684083,Jonas Apelblad,http://www.wikidata.org/entity/Q10711974,Q10711974,Sweden,http://www.wikidata.org/entity/Q185246,Uppsala University,1477-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden,http://www.wikidata.org/entity/Q185246,Uppsala University,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden
http://www.wikidata.org/entity/Q37369884,Jonas Ardö,,,,http://www.wikidata.org/entity/Q218506,Lund University,1666-12-19T00:00:00Z,http://www.wikidata.org/entity/Q2167,Lund,Sweden,http://www.wikidata.org/entity/Q218506,Lund University,http://www.wikidata.org/entity/Q2167,Lund,Sweden
http://www.wikidata.org/entity/Q5559545,Jonas Arnell,http://www.wikidata.org/entity/Q25732,Örebro,Sweden,http://www.wikidata.org/entity/Q221645,Stockholm University,1878-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,,,,,
http://www.wikidata.org/entity/Q5559545,Jonas Arnell,http://www.wikidata.org/entity/Q25732,Örebro,Sweden,http://www.wikidata.org/entity/Q782600,Linköping University,1975-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25413,Linköping,Sweden,,,,,
http://www.wikidata.org/entity/Q102170604,Jonas Avelin,,,,http://www.wikidata.org/entity/Q185246,Uppsala University,1477-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden,,,,,
http://www.wikidata.org/entity/Q102423779,Jonas Bergman Ärlebäck,,,,http://www.wikidata.org/entity/Q782600,Linköping University,1975-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25413,Linköping,Sweden,,,,,
http://www.wikidata.org/entity/Q3274437,Jonas Bergström,,,,http://www.wikidata.org/entity/Q221645,Stockholm University,1878-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,,,,,
http://www.wikidata.org/entity/Q5576588,Jonas Birgersson,http://www.wikidata.org/entity/Q2167,Lund,Sweden,http://www.wikidata.org/entity/Q218506,Lund University,1666-12-19T00:00:00Z,http://www.wikidata.org/entity/Q2167,Lund,Sweden,,,,,
http://www.wikidata.org/entity/Q91063462,Jonas Borell,,,,http://www.wikidata.org/entity/Q218506,Lund University,1666-12-19T00:00:00Z,http://www.wikidata.org/entity/Q2167,Lund,Sweden,,,,,
http://www.wikidata.org/entity/Q57198037,Jonas Brisman,,,,http://www.wikidata.org/entity/Q371522,University of Gothenburg,1954-07-01T00:00:00Z,http://www.wikidata.org/entity/Q25287,Gothenburg,Sweden,http://www.wikidata.org/entity/Q3290496,Sahlgrenska University Hospital,,,
http://www.wikidata.org/entity/Q46170805,Jonas Burén,,,,http://www.wikidata.org/entity/Q1144565,Umeå University,1965-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25579,Umeå,Sweden,http://www.wikidata.org/entity/Q1144565,Umeå University,http://www.wikidata.org/entity/Q25579,Umeå,Sweden
http://www.wikidata.org/entity/Q2500507,Jonas Carlsson Dryander,http://www.wikidata.org/entity/Q25287,Gothenburg,Sweden,http://www.wikidata.org/entity/Q185246,Uppsala University,1477-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden,,,,,
http://www.wikidata.org/entity/Q2500507,Jonas Carlsson Dryander,http://www.wikidata.org/entity/Q25287,Gothenburg,Sweden,http://www.wikidata.org/entity/Q218506,Lund University,1666-12-19T00:00:00Z,http://www.wikidata.org/entity/Q2167,Lund,Sweden,,,,,
http://www.wikidata.org/entity/Q5611163,Jonas Columbus,http://www.wikidata.org/entity/Q10590335,Munktorps parish,Sweden,http://www.wikidata.org/entity/Q185246,Uppsala University,1477-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden,http://www.wikidata.org/entity/Q185246,Uppsala University,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden
